Postcode,Regionname,Suburb,Type,Rooms,Bathroom,BuildingArea,YearBuilt,Price,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_price_median,airbnb_weekly_price_mean,airbnb_monthly_price_mean
3186.0,Southern Metropolitan,Brighton,h,4,2.0,274.0,1920.0,2475000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,1.0,,,1005000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,2,1.0,75.0,2005.0,610000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,1.0,,1965.0,880000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,2,1.0,,1975.0,737000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,2,1.0,165.0,1910.0,1532000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,2.0,,,1250000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,2.0,,,835000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,2.0,,,2320000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,4,2.0,,,2000000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,2,2.0,,,1230000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,2.0,,,2375000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,2,1.0,2.0,2009.0,1037000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,4,2.0,196.0,2000.0,1630000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,2,1.0,,,1701000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,2,1.0,,,760000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,4,2.0,246.0,1975.0,2640000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,2,1.0,,,850000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,1,1.0,74.0,1980.0,671000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,4,2.0,281.0,2012.0,2250000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,1.0,161.0,1942.0,2900000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,2.0,,,1620000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,4,2.0,,,2750000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,3,2.0,,,1425000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,4,1.0,142.0,1970.0,2405000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,u,3,2.0,110.0,1993.0,1352500.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,2.0,,,2030000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,2.0,,1970.0,1171000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,t,2,2.0,,,1400000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,3,2.0,,2000.0,1600000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3186.0,Southern Metropolitan,Brighton,h,4,2.0,195.0,1990.0,1500000.0,3186.0,177.64150943396226,106.0,142.5,1029.4615384615386,3691.3636363636365
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,240.0,1960.0,1940000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,268.0,1940.0,1850000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,117.0,1930.0,930000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,213.0,2008.0,1310000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,,,1250000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,183.0,1950.0,2504000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,,,700000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,,1970.0,750000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,,,1302500.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,126.0,1940.0,1445000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,,,980000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,,1495000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,2.0,274.0,1935.0,1700000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,3.0,235.0,1930.0,1400000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,1990.0,1075000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,1948.0,1860000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,228.0,2000.0,1500000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,,,870000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,,2000000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,182.0,1950.0,1400000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,,1300000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,2.0,245.0,1945.0,1600000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,3.0,119.0,1935.0,1780000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,2.0,270.0,1920.0,1200000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,90.0,1960.0,775000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,143.0,1925.0,1480000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,4.0,,1950.0,2900000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,3.0,244.0,2012.0,1590000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,,1580000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,4,3.0,,,1100000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,131.0,1948.0,1000000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,3.0,,2005.0,2500000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,275.0,1950.0,1700000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,,,1405000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,,1920.0,1290000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,3,2.0,34.0,1990.0,880000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,121.0,1926.0,1301000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,4,3.0,,,2570000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,3.0,233.0,1960.0,2550000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,2.0,238.0,1970.0,1915000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,212.0,1948.0,1650000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,177.0,1920.0,1530000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,,,805000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,233.0,1940.0,2050000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,93.0,1980.0,905000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,151.0,1930.0,1355000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,145.0,1950.0,1845000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,3.0,,,1760000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,,1620000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,,2004.0,940000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,3.0,228.0,1915.0,1710000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,,,1800000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,,,1706000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,222.0,2000.0,1300000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,,,770000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,286.0,2000.0,2200000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,,1400000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,,900000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,225.0,1970.0,2150000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,3.0,,,1725000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,,1755000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,1997.0,1650000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,,1720000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,,,1815000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,3.0,,,1450000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,1,1.0,60.0,2012.0,681000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,,,1511000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,3.0,250.0,2018.0,1310000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,1,1.0,57.0,1950.0,340000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,2.0,,1999.0,1537000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,3,1.0,,,1100000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,2.0,,,994000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,1.0,,,1447000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,66.0,1960.0,692000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,4,2.0,4.0,2000.0,1367000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,101.0,1970.0,903000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,2,1.0,117.0,1930.0,1813000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,5,2.0,288.0,1950.0,1655000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,193.0,1980.0,1230000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,1.0,150.0,1930.0,1389000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,2,1.0,,1980.0,750000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,u,3,2.0,,1998.0,1245000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,h,4,2.0,130.0,1930.0,2310000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,3,2.0,,,1420000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3187.0,Southern Metropolitan,Brighton East,t,2,1.0,131.0,1990.0,1014000.0,3187.0,105.29787234042553,47.0,84.0,376.875,1116.0
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,,1970.0,428000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,108.0,1905.0,1026000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,3.0,93.0,1910.0,1802500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,3.0,209.0,1890.0,1500000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,2.0,287.0,1940.0,2230000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,1050000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,66.0,2000.0,410000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,1,1.0,40.0,1970.0,272500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,3.0,100.0,2016.0,680000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,61.0,1970.0,400000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,96.0,1910.0,950000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,2.0,,1880.0,1310000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,4,2.0,97.0,,860000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,90.0,1890.0,845500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,1910.0,860000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,2,1.0,78.0,2009.0,605000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,1930.0,1055000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,61.0,1975.0,445000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,85.0,1970.0,659500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,75.0,2011.0,600000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,3,2.0,,,627000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,2.0,,,1450000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,990000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,1.0,139.0,1900.0,1115000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,91.0,1910.0,1125000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,97.0,1930.0,855000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,910000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,3,2.0,140.0,2016.0,940000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,1900.0,1100000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,2,2.0,88.0,2013.0,750000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,108.0,1910.0,1056000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,2,2.0,2.0,,620000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,3,2.0,152.0,2000.0,880000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,126.0,1890.0,1222500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,2.0,,,810000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,1105000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,1925.0,1260000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,3,2.0,110.0,2007.0,955000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,1,1.0,,,895000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,1094000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,1135000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,792000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,65.0,1970.0,587000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,121.0,1935.0,1060000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,840000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,93.0,1900.0,890000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,1.0,,,1358000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,840000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,2,2.0,100.0,2002.0,685000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,,1970.0,600000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,,,905000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,2.0,162.0,2005.0,976000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,t,3,2.0,112.0,1900.0,641000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,87.0,1910.0,770000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,1,1.0,51.0,1970.0,279500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,2.0,180.0,1900.0,1800000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,1.0,151.0,1940.0,1350000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,4,2.0,156.0,1920.0,1320000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,130.0,1900.0,825000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,1900.0,860000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,830000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,,,936000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,100.0,1910.0,1261000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,105.0,1890.0,1045000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,3,1.0,85.0,2000.0,1044000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,126.0,1910.0,1050000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,2.0,152.0,1920.0,1691500.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,2,1.0,108.0,1930.0,1075000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,u,2,1.0,,1975.0,620000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
3056.0,Northern Metropolitan,Brunswick,h,3,1.0,98.0,1960.0,1260000.0,3056.0,93.53932584269663,445.0,75.0,618.758064516129,2308.978723404255
